#UPS-spectrum

#Date/time: 	2018-03-26__18-49-40


#AK pressure: 	8,71E-9 	mbar
#Pass energy: 	15.0 	eV
#Volt. bias: 	-15.0 	V
#Volt. lens: 	-15.0 	V
#Step width: 	20.0 	meV
#Counttime: 	200.0 	ms
#Vor: 	16.0 	V
#Nach: 	5.0 	V
#slope: 	0.613 	V/s
#offset: 	-48.850 	V


#Slope: 	72.7 	mV/s
#Counttime: 	200.0 	ms




#E_k 	 cps 	 Ana 	 Hemi 	 Hemo 	 EP 	 Mt + 	 + meas


3,826	000214	-3,476	-2,465	-4,157	15,349	214	05
3,818	000248	-3,452	-2,439	-4,132	15,366	248	05
3,782	000225	-3,434	-2,422	-4,113	15,349	225	05
3,765	000216	-3,414	-2,404	-4,095	15,350	216	05
3,747	000205	-3,396	-2,385	-4,076	15,352	205	05
3,729	000215	-3,378	-2,366	-4,058	15,352	215	05
3,711	000215	-3,359	-2,348	-4,039	15,352	215	05
3,689	000208	-3,334	-2,323	-4,015	15,354	208	05
3,662	000207	-3,317	-2,305	-3,996	15,346	207	05
3,668	000212	-3,297	-2,284	-3,977	15,371	212	05
3,632	000204	-3,279	-2,267	-3,959	15,353	204	05
3,612	000210	-3,261	-2,249	-3,940	15,352	210	05
3,598	000214	-3,242	-2,230	-3,922	15,356	214	05
3,570	000205	-3,218	-2,206	-3,897	15,352	205	05
3,556	000205	-3,198	-2,187	-3,879	15,357	205	05
3,535	000206	-3,181	-2,169	-3,861	15,354	206	05
3,516	000215	-3,162	-2,150	-3,842	15,354	215	05
3,497	000209	-3,144	-2,132	-3,823	15,353	209	05
3,497	000210	-3,125	-2,111	-3,805	15,372	210	05
3,459	000215	-3,100	-2,088	-3,780	15,359	215	05
3,442	000204	-3,081	-2,069	-3,762	15,361	204	05
3,419	000215	-3,063	-2,051	-3,743	15,356	215	05
3,405	000208	-3,045	-2,033	-3,725	15,360	208	05
3,383	000206	-3,027	-2,015	-3,706	15,356	206	05
3,369	000214	-3,008	-1,996	-3,688	15,361	214	05
3,346	000206	-2,983	-1,971	-3,663	15,363	206	05
3,331	000213	-2,965	-1,952	-3,645	15,366	213	05
3,323	000211	-2,947	-1,933	-3,627	15,375	211	05
3,288	000214	-2,929	-1,916	-3,608	15,360	214	05
3,274	000211	-2,909	-1,897	-3,590	15,364	211	05
3,254	000215	-2,892	-1,879	-3,571	15,362	215	05
3,235	000215	-2,873	-1,860	-3,553	15,361	215	05
3,211	000215	-2,849	-1,836	-3,528	15,363	215	05
3,196	000215	-2,830	-1,817	-3,510	15,366	215	05
3,176	000214	-2,812	-1,798	-3,491	15,365	214	05
3,176	000209	-2,792	-1,777	-3,472	15,384	209	05
3,146	000214	-2,774	-1,761	-3,454	15,372	214	05
3,123	000224	-2,755	-1,742	-3,435	15,367	224	05
3,096	000212	-2,731	-1,717	-3,410	15,365	212	05
3,078	000215	-2,712	-1,699	-3,392	15,366	215	05
3,062	000224	-2,694	-1,680	-3,373	15,369	224	05
3,045	000214	-2,674	-1,661	-3,355	15,371	214	05
3,023	000228	-2,656	-1,643	-3,336	15,367	228	05
3,007	000213	-2,638	-1,624	-3,317	15,369	213	05
3,000	000245	-2,613	-1,597	-3,293	15,388	245	05
2,968	000204	-2,594	-1,581	-3,274	15,374	204	04
2,947	000246	-2,576	-1,562	-3,256	15,371	246	05
2,928	000219	-2,558	-1,544	-3,237	15,370	219	05
2,912	000251	-2,538	-1,525	-3,218	15,374	251	05
2,894	000206	-2,519	-1,506	-3,200	15,375	206	05
2,869	000246	-2,495	-1,481	-3,175	15,374	246	05
2,865	000247	-2,476	-1,461	-3,156	15,389	247	05
2,832	000239	-2,458	-1,444	-3,138	15,375	239	05
3,101	000233	-2,466	-1,433	-3,156	15,635	233	05
3,091	000243	-2,457	-1,426	-3,148	15,633	243	05
3,061	000245	-2,440	-1,410	-3,131	15,620	245	05
3,038	000250	-2,416	-1,385	-3,107	15,622	250	05
3,020	000214	-2,396	-1,366	-3,088	15,624	214	05
2,999	000244	-2,378	-1,348	-3,069	15,621	244	05
2,997	000244	-2,359	-1,327	-3,050	15,638	244	05
2,966	000239	-2,341	-1,310	-3,031	15,626	239	05
2,947	000240	-2,321	-1,291	-3,012	15,626	240	05
2,922	000224	-2,296	-1,265	-2,987	15,625	224	05
2,904	000213	-2,277	-1,246	-2,968	15,627	213	05
2,885	000212	-2,258	-1,228	-2,949	15,627	212	05
2,869	000211	-2,240	-1,209	-2,931	15,629	211	05
2,852	000211	-2,221	-1,189	-2,911	15,631	211	05
2,851	000208	-2,202	-1,168	-2,893	15,649	208	05
2,818	000211	-2,183	-1,151	-2,874	15,635	211	05
2,792	000213	-2,157	-1,126	-2,848	15,635	213	05
2,776	000209	-2,139	-1,107	-2,830	15,637	209	05
2,755	000209	-2,118	-1,087	-2,810	15,636	209	05
2,737	000210	-2,101	-1,069	-2,791	15,637	210	05
2,725	000209	-2,081	-1,049	-2,773	15,643	209	05
2,705	000209	-2,063	-1,031	-2,754	15,642	209	05
2,681	000207	-2,038	-1,005	-2,729	15,644	207	05
2,614	000217	-2,019	-0,987	-2,705	15,595	217	05
2,644	000209	-2,001	-0,968	-2,692	15,643	209	05
2,623	000215	-1,981	-0,949	-2,672	15,641	215	05
2,606	000205	-1,962	-0,930	-2,654	15,644	205	05
2,590	000206	-1,944	-0,911	-2,635	15,646	206	05
2,560	000211	-1,919	-0,886	-2,610	15,642	211	05
2,543	000208	-1,899	-0,867	-2,591	15,644	208	05
2,526	000211	-1,881	-0,848	-2,572	15,644	211	05
2,510	000209	-1,862	-0,829	-2,553	15,648	209	05
2,499	000208	-1,844	-0,810	-2,534	15,655	208	05
2,472	000205	-1,824	-0,792	-2,516	15,647	205	04
2,447	000215	-1,799	-0,767	-2,490	15,648	215	05
2,429	000211	-1,781	-0,748	-2,472	15,647	211	05
2,409	000222	-1,762	-0,729	-2,453	15,647	222	05
2,390	000222	-1,743	-0,710	-2,434	15,647	222	05
2,372	000236	-1,724	-0,691	-2,415	15,648	236	05
2,350	000215	-1,705	-0,672	-2,396	15,645	215	05
2,340	000215	-1,681	-0,646	-2,371	15,659	215	05
2,310	000215	-1,661	-0,628	-2,352	15,648	215	05
2,287	000222	-1,642	-0,609	-2,333	15,645	222	05
2,275	000227	-1,624	-0,590	-2,314	15,651	227	05
2,258	000223	-1,604	-0,571	-2,296	15,653	223	05
2,241	000206	-1,585	-0,552	-2,277	15,656	206	05
2,214	000217	-1,560	-0,527	-2,252	15,654	217	05
2,193	000224	-1,541	-0,508	-2,232	15,651	224	05
2,175	000209	-1,522	-0,488	-2,213	15,653	209	05
2,172	000227	-1,504	-0,468	-2,194	15,668	227	05
2,142	000225	-1,484	-0,451	-2,176	15,658	225	05
2,119	000205	-1,466	-0,432	-2,156	15,654	205	04
2,104	000223	-1,447	-0,413	-2,138	15,657	223	05
2,082	000253	-1,422	-0,388	-2,113	15,660	253	05
2,066	000224	-1,403	-0,369	-2,094	15,663	224	05
2,043	000218	-1,384	-0,350	-2,075	15,659	218	05
2,027	000227	-1,365	-0,331	-2,056	15,662	227	05
2,023	000206	-1,346	-0,310	-2,037	15,677	206	04
1,991	000205	-1,327	-0,292	-2,018	15,664	205	05
1,965	000219	-1,302	-0,267	-1,993	15,663	219	05
1,945	000221	-1,283	-0,249	-1,974	15,662	221	05
1,928	000221	-1,264	-0,230	-1,955	15,664	221	05
1,907	000241	-1,245	-0,211	-1,937	15,661	241	05
1,890	000246	-1,227	-0,192	-1,918	15,663	246	05
1,871	000239	-1,209	-0,174	-1,899	15,663	239	05
1,855	000244	-1,183	-0,147	-1,874	15,672	244	05
1,829	000238	-1,164	-0,130	-1,856	15,665	238	05
1,807	000245	-1,145	-0,111	-1,836	15,662	245	05
1,793	000206	-1,126	-0,091	-1,817	15,667	206	05
1,774	000218	-1,107	-0,072	-1,798	15,667	218	05
1,753	000220	-1,088	-0,054	-1,780	15,664	220	05
1,728	000208	-1,063	-0,029	-1,755	15,664	208	05
1,708	000222	-1,044	-0,010	-1,735	15,663	222	05
1,694	000212	-1,025	0,010	-1,717	15,669	212	05
1,685	000214	-1,007	0,030	-1,698	15,678	214	05
1,656	000218	-0,988	0,047	-1,679	15,668	218	05
1,639	000206	-0,968	0,067	-1,660	15,671	206	05
1,609	000214	-0,943	0,091	-1,635	15,665	214	05
1,596	000216	-0,924	0,111	-1,616	15,672	216	05
1,576	000221	-0,905	0,130	-1,597	15,670	221	05
1,557	000211	-0,887	0,149	-1,578	15,670	211	05
1,541	000211	-0,867	0,168	-1,559	15,674	211	05
1,528	000212	-0,849	0,187	-1,540	15,679	212	05
1,493	000213	-0,824	0,211	-1,515	15,669	213	05
1,479	000207	-0,804	0,231	-1,496	15,675	207	05
1,463	000206	-0,785	0,250	-1,477	15,678	206	05
1,442	000215	-0,767	0,269	-1,458	15,675	215	05
1,423	000215	-0,747	0,288	-1,439	15,675	215	05
1,406	000206	-0,729	0,307	-1,420	15,678	206	05
1,380	000211	-0,710	0,325	-1,401	15,670	211	05
1,365	000213	-0,684	0,351	-1,376	15,680	213	05
1,355	000231	-0,666	0,371	-1,357	15,689	231	05
1,323	000212	-0,647	0,388	-1,339	15,677	212	05
1,308	000212	-0,628	0,408	-1,320	15,680	212	05
1,289	000225	-0,609	0,426	-1,301	15,680	225	05
1,267	000208	-0,591	0,445	-1,282	15,676	208	05
1,245	000216	-0,565	0,470	-1,257	15,679	216	05
1,227	000207	-0,547	0,490	-1,238	15,681	207	05
1,206	000208	-0,527	0,508	-1,219	15,678	208	05
1,185	000211	-0,509	0,527	-1,200	15,676	211	05
1,178	000212	-0,490	0,547	-1,181	15,688	212	05
1,146	000222	-0,471	0,565	-1,162	15,675	222	05
1,120	000241	-0,446	0,590	-1,137	15,674	241	05
1,105	000207	-0,426	0,610	-1,118	15,679	207	05
1,087	000223	-0,408	0,629	-1,099	15,679	223	05
1,066	000227	-0,389	0,648	-1,080	15,677	227	05
1,048	000240	-0,370	0,667	-1,061	15,679	240	05
1,028	000222	-0,351	0,686	-1,042	15,678	222	05
1,015	000223	-0,325	0,712	-1,016	15,689	223	05
0,984	000242	-0,306	0,730	-0,997	15,678	242	05
0,969	000243	-0,287	0,749	-0,978	15,682	243	05
0,949	000238	-0,268	0,768	-0,959	15,680	238	05
0,930	000253	-0,249	0,787	-0,940	15,680	253	05
0,914	000209	-0,230	0,806	-0,921	15,684	209	04
0,888	000215	-0,205	0,832	-0,896	15,683	215	05
0,870	000245	-0,186	0,851	-0,877	15,684	245	05
0,863	000237	-0,167	0,871	-0,858	15,695	237	05
0,837	000231	-0,148	0,889	-0,839	15,689	231	05
0,813	000232	-0,129	0,908	-0,820	15,684	232	05
0,794	000236	-0,110	0,927	-0,801	15,683	236	05
0,779	000205	-0,091	0,946	-0,782	15,688	205	04
0,752	000245	-0,066	0,971	-0,757	15,686	245	05
0,735	000238	-0,048	0,990	-0,738	15,688	238	05
0,717	000251	-0,028	1,009	-0,720	15,689	251	05
0,708	000246	-0,010	1,029	-0,701	15,698	246	05
0,684	000206	0,009	1,047	-0,682	15,693	206	05
0,665	000237	0,028	1,066	-0,663	15,693	237	05
0,637	000248	0,053	1,091	-0,638	15,690	248	05
0,617	000222	0,072	1,110	-0,619	15,689	222	05
0,600	000212	0,091	1,129	-0,600	15,691	212	05
0,584	000216	0,110	1,148	-0,581	15,694	216	05
0,562	000208	0,129	1,167	-0,562	15,691	208	05
0,555	000216	0,148	1,187	-0,543	15,703	216	05
0,521	000224	0,173	1,211	-0,518	15,694	224	05
0,504	000205	0,192	1,230	-0,499	15,696	205	05
0,485	000215	0,211	1,249	-0,480	15,696	215	05
0,471	000215	0,230	1,268	-0,462	15,700	215	05
0,452	000215	0,249	1,287	-0,442	15,700	215	05
0,431	000207	0,268	1,306	-0,423	15,699	207	05
0,406	000215	0,293	1,332	-0,398	15,700	215	05
0,386	000210	0,312	1,351	-0,379	15,698	210	05
0,379	000226	0,331	1,370	-0,360	15,709	226	05
0,354	000205	0,350	1,389	-0,341	15,704	205	05
0,330	000215	0,369	1,408	-0,322	15,699	215	05
0,309	000206	0,388	1,427	-0,303	15,697	206	05
0,285	000215	0,414	1,452	-0,277	15,698	215	05
0,268	000221	0,433	1,471	-0,259	15,701	221	05
0,256	000212	0,452	1,491	-0,240	15,708	212	05
0,235	000206	0,470	1,510	-0,221	15,705	206	05
0,219	000216	0,490	1,530	-0,201	15,708	216	05
0,192	000216	0,509	1,548	-0,182	15,701	216	05
0,169	000235	0,534	1,573	-0,157	15,702	235	05
0,157	000215	0,553	1,592	-0,139	15,709	215	05
0,138	000213	0,571	1,611	-0,120	15,709	213	05
0,119	000216	0,590	1,630	-0,101	15,709	216	05
0,098	000220	0,609	1,649	-0,082	15,707	220	05
0,077	000224	0,628	1,668	-0,063	15,705	224	05
0,062	000205	0,647	1,687	-0,044	15,709	205	05
0,048	000206	0,672	1,713	-0,019	15,720	206	05
0,017	000226	0,691	1,731	0,000	15,708	226	05
-0,005	000216	0,710	1,749	0,019	15,705	216	05
-0,022	000223	0,729	1,768	0,038	15,707	223	05
-0,043	000215	0,748	1,787	0,057	15,704	215	05
-0,049	000221	0,766	1,806	0,075	15,717	221	05
-0,076	000233	0,791	1,831	0,100	15,715	233	05
-0,099	000224	0,810	1,850	0,119	15,711	224	05
-0,106	000236	0,829	1,870	0,138	15,723	236	05
-0,135	000233	0,848	1,888	0,157	15,713	233	05
-0,150	000229	0,867	1,907	0,175	15,717	229	05
-0,166	000214	0,885	1,926	0,194	15,719	214	05
-0,194	000223	0,910	1,951	0,219	15,717	223	05
-0,214	000216	0,929	1,970	0,238	15,716	216	05
-0,230	000215	0,948	1,989	0,257	15,718	215	05
-0,248	000216	0,967	2,008	0,276	15,719	216	05
-0,264	000240	0,986	2,027	0,295	15,721	240	05
-0,288	000244	1,005	2,045	0,314	15,716	244	05
-0,331	000248	1,030	2,069	0,339	15,699	248	05
-0,349	000211	1,049	2,087	0,358	15,700	211	04
-0,363	000224	1,068	2,107	0,376	15,704	224	05
-0,381	000231	1,087	2,126	0,395	15,706	231	05
-0,400	000214	1,106	2,145	0,414	15,706	214	05
-0,422	000223	1,124	2,164	0,433	15,703	223	05
-0,438	000224	1,149	2,189	0,458	15,711	224	05
-0,460	000215	1,168	2,208	0,477	15,708	215	05
-0,480	000251	1,187	2,226	0,495	15,707	251	05
-0,499	000229	1,206	2,245	0,515	15,707	229	05
-0,515	000224	1,224	2,264	0,533	15,709	224	05
-0,533	000215	1,243	2,283	0,552	15,710	215	05
-0,567	000215	1,268	2,307	0,577	15,701	215	05
-0,582	000215	1,287	2,326	0,596	15,705	215	05
-0,603	000216	1,306	2,345	0,615	15,703	216	05
-0,615	000214	1,325	2,365	0,634	15,710	214	05
-0,631	000211	1,344	2,384	0,652	15,712	211	05
-0,659	000223	1,362	2,402	0,671	15,704	223	05
-0,667	000205	1,381	2,421	0,690	15,714	205	05
-0,703	000213	1,406	2,445	0,715	15,703	213	05
-0,710	000213	1,425	2,465	0,734	15,716	213	05
-0,742	000206	1,444	2,483	0,753	15,702	206	05
-0,746	000205	1,463	2,503	0,772	15,716	205	05
-0,771	000206	1,482	2,522	0,791	15,710	206	05
-0,781	000206	1,501	2,541	0,809	15,720	206	05
-0,805	000208	1,526	2,566	0,834	15,721	208	05
-0,836	000211	1,545	2,584	0,854	15,709	211	05
-0,841	000206	1,564	2,604	0,872	15,722	206	05
-0,874	000213	1,583	2,622	0,892	15,709	213	05
-0,892	000205	1,602	2,641	0,911	15,710	205	05
-0,900	000214	1,620	2,661	0,929	15,720	214	05
-0,930	000216	1,646	2,686	0,955	15,715	216	05
-0,938	000215	1,665	2,706	0,974	15,727	215	05
-0,961	000214	1,684	2,725	0,992	15,722	214	05
-0,981	000210	1,703	2,744	1,012	15,722	210	05
-0,998	000212	1,722	2,763	1,031	15,724	212	05
-1,025	000214	1,741	2,781	1,050	15,716	214	05
-1,043	000221	1,766	2,807	1,075	15,723	221	05
-1,062	000215	1,785	2,826	1,094	15,723	215	05
-1,089	000216	1,804	2,844	1,113	15,715	216	05
-1,105	000215	1,822	2,863	1,131	15,717	215	05
-1,119	000216	1,841	2,882	1,150	15,722	216	05
-1,132	000215	1,860	2,902	1,169	15,728	215	05
-1,156	000223	1,886	2,928	1,194	15,730	223	05
-1,175	000224	1,904	2,946	1,213	15,729	224	05
-1,205	000216	1,924	2,964	1,232	15,719	216	05
-1,220	000224	1,942	2,984	1,251	15,723	224	05
-1,234	000226	1,961	3,003	1,270	15,727	226	05
-1,259	000216	1,980	3,021	1,289	15,722	216	05
-1,274	000223	2,005	3,047	1,314	15,732	223	05
-1,296	000253	2,024	3,066	1,333	15,729	253	05
-1,323	000214	2,043	3,085	1,353	15,721	214	05
-1,329	000226	2,061	3,105	1,371	15,731	226	05
-1,352	000236	2,080	3,124	1,391	15,728	236	05
-1,372	000239	2,099	3,142	1,410	15,727	239	05
-1,391	000226	2,118	3,162	1,429	15,727	226	05
-1,412	000246	2,143	3,187	1,454	15,731	246	05
-1,420	000246	2,162	3,207	1,472	15,742	246	05
-1,451	000237	2,181	3,225	1,492	15,730	237	05
-1,474	000213	2,199	3,243	1,511	15,725	213	05
-1,485	000233	2,218	3,263	1,529	15,733	233	05
-1,505	000246	2,237	3,281	1,548	15,733	246	05
-1,531	000245	2,262	3,307	1,573	15,731	245	05
-1,549	000204	2,281	3,326	1,592	15,732	204	04
-1,568	000245	2,300	3,345	1,611	15,732	245	05
-1,578	000238	2,319	3,365	1,630	15,741	238	05
-1,604	000204	2,338	3,383	1,649	15,734	204	04
-1,628	000206	2,357	3,401	1,668	15,729	206	05
-1,649	000214	2,382	3,426	1,693	15,733	214	05
-1,666	000214	2,400	3,445	1,711	15,735	214	05
-1,684	000216	2,419	3,464	1,730	15,735	216	05
-1,707	000216	2,438	3,482	1,749	15,731	216	05
-1,719	000224	2,457	3,501	1,767	15,737	224	05
-1,736	000216	2,476	3,521	1,786	15,739	216	05
-1,767	000205	2,500	3,545	1,812	15,734	205	05
-1,777	000225	2,519	3,564	1,830	15,742	225	05
-1,794	000209	2,538	3,583	1,849	15,744	209	05
-1,823	000213	2,557	3,601	1,868	15,734	213	05
-1,829	000210	2,575	3,621	1,886	15,746	210	05
-1,844	000206	2,594	3,640	1,905	15,750	206	05
-1,879	000215	2,619	3,664	1,930	15,740	215	05
-1,891	000218	2,638	3,683	1,949	15,747	218	05
-1,902	000212	2,657	3,703	1,967	15,754	212	05
-1,936	000221	2,676	3,721	1,986	15,740	221	05
-1,956	000216	2,694	3,739	2,005	15,738	216	05
-1,966	000221	2,713	3,759	2,024	15,748	221	05
-1,984	000210	2,738	3,783	2,048	15,754	210	05
-1,990	000215	2,757	3,803	2,066	15,767	215	05
-2,006	000206	2,775	3,822	2,084	15,770	206	05
-2,025	000213	2,794	3,841	2,103	15,770	213	05
-2,084	000216	2,813	3,859	2,126	15,729	216	05
-2,062	000215	2,832	3,878	2,141	15,770	215	05
-2,086	000224	2,851	3,897	2,160	15,765	224	05
-2,106	000210	2,876	3,922	2,184	15,770	210	05
-2,122	000215	2,895	3,941	2,203	15,773	215	05
-2,150	000215	2,914	3,959	2,222	15,763	215	05
-2,170	000225	2,932	3,978	2,241	15,762	225	05
-2,187	000216	2,951	3,996	2,260	15,764	216	05
-2,207	000215	2,970	4,015	2,278	15,763	215	05
-2,226	000216	2,995	4,041	2,304	15,769	216	05
-2,239	000216	3,014	4,060	2,322	15,775	216	05
-2,267	000222	3,033	4,078	2,341	15,766	222	05
-2,285	000222	3,051	4,097	2,360	15,766	222	05
-2,306	000216	3,070	4,116	2,380	15,765	216	05
-2,318	000226	3,090	4,136	2,399	15,771	226	05
-2,339	000225	3,115	4,161	2,423	15,776	225	05
-2,366	000224	3,134	4,180	2,442	15,767	224	05
-2,370	000210	3,152	4,200	2,461	15,782	210	05
-2,403	000225	3,171	4,217	2,480	15,768	225	05
-2,415	000225	3,190	4,237	2,499	15,776	225	05
-2,436	000216	3,209	4,256	2,518	15,773	216	05
-2,459	000216	3,234	4,281	2,543	15,775	216	05
-2,482	000215	3,253	4,300	2,562	15,771	215	05
-2,496	000206	3,272	4,319	2,581	15,776	206	04
-2,516	000219	3,291	4,338	2,600	15,775	219	05
-2,531	000242	3,310	4,357	2,619	15,779	242	05
-2,548	000204	3,329	4,376	2,638	15,781	204	04
-2,579	000225	3,354	4,401	2,663	15,775	225	05
-2,597	000206	3,372	4,419	2,681	15,775	206	05
-2,617	000215	3,391	4,438	2,700	15,775	215	05
-2,637	000208	3,410	4,457	2,719	15,773	208	05
-2,651	000215	3,428	4,476	2,737	15,777	215	05
-2,669	000219	3,447	4,494	2,756	15,778	219	05
-2,693	000226	3,472	4,519	2,781	15,779	226	05
-2,707	000216	3,491	4,539	2,800	15,784	216	05
-2,730	000215	3,510	4,557	2,819	15,779	215	05
-2,746	000216	3,528	4,576	2,837	15,782	216	05
-2,767	000211	3,547	4,594	2,856	15,780	211	04
-2,786	000214	3,566	4,613	2,875	15,780	214	05
-2,802	000224	3,584	4,632	2,893	15,783	224	05
-2,821	000215	3,609	4,657	2,918	15,788	215	05
-2,840	000216	3,628	4,676	2,937	15,788	216	05
-2,860	000206	3,647	4,695	2,956	15,787	206	05
-2,877	000206	3,666	4,714	2,975	15,789	206	05
-2,897	000216	3,685	4,733	2,994	15,788	216	05
-2,912	000209	3,703	4,752	3,012	15,791	209	05
-2,945	000206	3,729	4,777	3,038	15,783	206	05
-2,956	000209	3,747	4,796	3,056	15,791	209	05
-2,978	000211	3,766	4,815	3,075	15,788	211	05
-2,994	000224	3,785	4,834	3,094	15,791	224	05
-3,012	000205	3,804	4,852	3,113	15,792	205	05
-3,027	000212	3,822	4,871	3,131	15,795	212	05
-3,055	000205	3,847	4,896	3,156	15,792	205	05
-3,074	000207	3,867	4,916	3,176	15,793	207	05
-3,094	000224	3,885	4,934	3,194	15,791	224	05
-3,115	000210	3,904	4,953	3,213	15,790	210	05
-3,129	000222	3,923	4,972	3,232	15,794	222	05
-3,148	000225	3,942	4,991	3,251	15,794	225	05
-3,169	000214	3,967	5,016	3,276	15,798	214	05
-3,190	000214	3,986	5,035	3,295	15,796	214	05
-3,212	000215	4,004	5,053	3,314	15,793	215	05
-3,229	000215	4,023	5,072	3,332	15,794	215	05
-3,245	000215	4,042	5,091	3,351	15,798	215	05
-3,258	000209	4,060	5,110	3,369	15,803	209	05
-3,287	000214	4,086	5,136	3,395	15,799	214	05
-3,308	000223	4,105	5,154	3,414	15,797	223	05
-3,326	000217	4,124	5,173	3,433	15,797	217	05
-3,341	000215	4,142	5,192	3,451	15,801	215	05
-3,362	000206	4,161	5,211	3,470	15,799	206	05
-3,383	000216	4,180	5,229	3,489	15,797	216	05
-3,400	000214	4,199	5,248	3,507	15,798	214	05
-3,420	000223	4,224	5,274	3,532	15,804	223	05
-3,438	000214	4,243	5,293	3,552	15,805	214	05
-3,463	000205	4,261	5,311	3,571	15,798	205	04
-3,482	000223	4,280	5,330	3,589	15,799	223	05
-3,503	000227	4,299	5,349	3,608	15,796	227	05
-3,523	000216	4,318	5,368	3,627	15,796	216	05
-3,548	000215	4,343	5,393	3,652	15,795	215	05
-3,558	000238	4,362	5,412	3,671	15,804	238	05
-3,578	000236	4,380	5,431	3,690	15,802	236	05
-3,591	000214	4,399	5,450	3,708	15,808	214	05
-3,618	000237	4,419	5,468	3,728	15,801	237	05
-3,631	000204	4,437	5,487	3,746	15,806	204	04
-3,658	000206	4,462	5,512	3,771	15,804	206	04
-3,708	000246	4,481	5,531	3,793	15,772	246	05
-3,692	000204	4,500	5,550	3,809	15,808	204	04
-3,714	000246	4,519	5,569	3,828	15,805	246	05
-3,725	000226	4,538	5,588	3,846	15,813	226	05
-3,740	000213	4,557	5,608	3,865	15,817	213	05
-3,771	000239	4,582	5,633	3,891	15,811	239	05
-3,789	000254	4,602	5,652	3,910	15,812	254	05
-3,808	000249	4,621	5,671	3,929	15,812	249	05
-3,828	000217	4,640	5,690	3,948	15,812	217	05
-3,847	000251	4,659	5,709	3,967	15,812	251	05
-3,869	000246	4,678	5,728	3,987	15,809	246	05
-3,893	000245	4,704	5,754	4,012	15,811	245	05
-3,910	000205	4,723	5,774	4,032	15,813	205	04
-3,933	000242	4,742	5,793	4,051	15,809	242	05
-3,947	000235	4,761	5,812	4,070	15,814	235	05
-3,958	000207	4,780	5,831	4,088	15,822	207	05
-3,989	000213	4,798	5,850	4,108	15,809	213	05
-4,007	000223	4,824	5,875	4,133	15,816	223	05
-4,024	000214	4,843	5,894	4,151	15,818	214	05
-4,041	000210	4,861	5,913	4,170	15,820	210	05
-4,057	000204	4,881	5,933	4,189	15,823	204	05
-4,089	000223	4,900	5,951	4,209	15,811	223	05
-4,102	000223	4,919	5,971	4,228	15,817	223	05
-4,126	000206	4,938	5,989	4,247	15,812	206	05
-4,140	000216	4,963	6,015	4,272	15,823	216	05
-4,168	000216	4,982	6,033	4,291	15,814	216	05
-4,182	000223	5,001	6,053	4,310	15,819	223	05
-4,198	000218	5,020	6,072	4,328	15,822	218	05
-4,223	000213	5,038	6,090	4,347	15,815	213	05
-4,232	000215	5,057	6,109	4,366	15,825	215	05
-4,262	000215	5,083	6,134	4,391	15,821	215	05
-4,278	000214	5,101	6,154	4,410	15,824	214	05
-4,302	000207	5,121	6,173	4,430	15,819	207	05
-4,314	000224	5,139	6,192	4,448	15,826	224	05
-4,334	000210	5,158	6,211	4,467	15,824	210	05
-4,351	000210	5,177	6,230	4,486	15,826	210	05
-4,376	000208	5,202	6,254	4,511	15,826	208	05
-4,394	000213	5,221	6,274	4,530	15,827	213	05
-4,414	000216	5,240	6,292	4,549	15,826	216	05
-4,435	000215	5,259	6,311	4,568	15,824	215	05
-4,449	000206	5,278	6,331	4,587	15,829	206	05
-4,472	000206	5,297	6,350	4,606	15,826	206	05
-4,495	000207	5,322	6,376	4,632	15,828	207	05
-4,512	000214	5,341	6,395	4,651	15,829	214	05
-4,533	000210	5,360	6,413	4,670	15,827	210	05
-4,545	000217	5,379	6,432	4,688	15,835	217	05
-4,566	000225	5,398	6,451	4,707	15,832	225	05
-4,580	000234	5,416	6,470	4,725	15,836	234	05
-4,610	000212	5,441	6,495	4,751	15,831	212	05
-4,629	000225	5,460	6,514	4,770	15,831	225	05
-4,649	000214	5,479	6,533	4,789	15,830	214	05
-4,666	000226	5,498	6,552	4,808	15,832	226	05
-4,682	000224	5,517	6,571	4,826	15,835	224	05
-4,703	000218	5,536	6,590	4,845	15,833	218	05
-4,731	000220	5,561	6,615	4,870	15,830	220	05
-4,746	000206	5,580	6,634	4,889	15,834	206	04
-4,766	000224	5,599	6,653	4,908	15,833	224	05
-4,784	000210	5,617	6,671	4,927	15,833	210	05
