#UPS-spectrum

#Date/time: 	2018-03-26__18-55-32


#AK pressure: 	8,74E-9 	mbar
#Pass energy: 	15.0 	eV
#Volt. bias: 	-15.0 	V
#Volt. lens: 	-15.0 	V
#Step width: 	20.0 	meV
#Counttime: 	200.0 	ms
#Vor: 	16.0 	V
#Nach: 	5.0 	V
#slope: 	0.613 	V/s
#offset: 	-48.850 	V


#Slope: 	72.7 	mV/s
#Counttime: 	200.0 	ms




#E_k 	 cps 	 Ana 	 Hemi 	 Hemo 	 EP 	 Mt + 	 + meas


3,402	000232	-3,210	-2,209	-3,883	15,192	232	05
3,383	000224	-3,191	-2,190	-3,864	15,192	224	05
3,362	000213	-3,166	-2,165	-3,839	15,196	213	05
3,345	000213	-3,147	-2,146	-3,821	15,198	213	05
3,321	000224	-3,129	-2,127	-3,801	15,193	224	05
3,322	000236	-3,110	-2,107	-3,783	15,212	236	05
3,286	000214	-3,091	-2,090	-3,764	15,195	214	05
3,266	000221	-3,072	-2,071	-3,745	15,194	221	05
3,243	000215	-3,047	-2,046	-3,720	15,196	215	05
3,226	000253	-3,029	-2,027	-3,701	15,197	253	05
3,209	000248	-3,010	-2,009	-3,683	15,199	248	05
3,187	000224	-2,991	-1,990	-3,664	15,196	224	05
3,166	000224	-2,972	-1,971	-3,645	15,194	224	05
3,165	000252	-2,954	-1,951	-3,627	15,211	252	05
3,137	000204	-2,935	-1,933	-3,608	15,202	204	04
3,110	000252	-2,910	-1,908	-3,583	15,200	252	05
3,090	000224	-2,891	-1,890	-3,564	15,199	224	05
3,073	000253	-2,873	-1,871	-3,546	15,200	253	05
3,053	000251	-2,854	-1,852	-3,526	15,199	251	05
3,033	000220	-2,835	-1,833	-3,507	15,198	220	05
3,038	000234	-2,816	-1,812	-3,489	15,222	234	05
2,995	000205	-2,791	-1,789	-3,464	15,203	205	04
2,969	000213	-2,772	-1,770	-3,444	15,197	213	05
2,955	000244	-2,753	-1,751	-3,426	15,202	244	05
2,937	000224	-2,734	-1,732	-3,407	15,203	224	05
2,924	000210	-2,715	-1,713	-3,388	15,209	210	05
2,901	000223	-2,696	-1,694	-3,369	15,205	223	05
2,878	000212	-2,671	-1,669	-3,344	15,207	212	05
2,874	000211	-2,652	-1,648	-3,325	15,222	211	05
2,836	000208	-2,633	-1,631	-3,306	15,202	208	05
2,825	000209	-2,615	-1,612	-3,287	15,210	209	05
2,802	000208	-2,595	-1,593	-3,268	15,207	208	05
2,785	000214	-2,577	-1,574	-3,249	15,208	214	05
2,761	000204	-2,552	-1,549	-3,224	15,209	204	05
2,742	000215	-2,532	-1,529	-3,205	15,210	215	05
2,729	000213	-2,513	-1,510	-3,187	15,216	213	05
2,707	000213	-2,494	-1,491	-3,167	15,213	213	05
2,703	000212	-2,475	-1,471	-3,148	15,228	212	05
2,673	000208	-2,457	-1,453	-3,130	15,216	208	05
2,645	000209	-2,432	-1,429	-3,105	15,213	209	05
2,627	000211	-2,413	-1,409	-3,086	15,214	211	05
2,609	000218	-2,394	-1,391	-3,067	15,215	218	05
2,589	000213	-2,376	-1,372	-3,048	15,213	213	05
2,568	000212	-2,357	-1,353	-3,029	15,210	212	05
2,552	000213	-2,339	-1,335	-3,011	15,213	213	05
2,529	000223	-2,312	-1,309	-2,985	15,217	223	05
2,526	000214	-2,293	-1,288	-2,966	15,233	214	05
2,492	000205	-2,275	-1,271	-2,947	15,217	205	05
2,475	000224	-2,256	-1,252	-2,929	15,219	224	05
2,452	000213	-2,237	-1,233	-2,910	15,216	213	05
2,435	000212	-2,218	-1,214	-2,891	15,217	212	05
2,419	000223	-2,199	-1,195	-2,872	15,220	223	05
2,398	000213	-2,174	-1,169	-2,847	15,224	213	05
2,382	000206	-2,155	-1,150	-2,828	15,227	206	05
2,380	000222	-2,136	-1,130	-2,809	15,243	222	05
2,345	000206	-2,117	-1,112	-2,790	15,228	206	05
2,329	000224	-2,098	-1,093	-2,771	15,231	224	05
2,303	000214	-2,079	-1,074	-2,751	15,224	214	05
2,279	000214	-2,054	-1,049	-2,726	15,225	214	05
2,262	000212	-2,035	-1,030	-2,708	15,226	212	05
2,244	000226	-2,017	-1,011	-2,689	15,227	226	05
2,227	000210	-1,998	-0,992	-2,670	15,229	210	05
2,228	000235	-1,979	-0,972	-2,652	15,249	235	05
2,192	000205	-1,960	-0,955	-2,633	15,232	205	04
2,164	000214	-1,935	-0,930	-2,608	15,229	214	05
2,149	000245	-1,916	-0,911	-2,589	15,233	245	05
2,131	000231	-1,897	-0,891	-2,570	15,234	231	05
2,114	000242	-1,878	-0,873	-2,551	15,236	242	05
2,094	000250	-1,860	-0,854	-2,533	15,235	250	05
2,080	000233	-1,841	-0,835	-2,514	15,239	233	05
2,068	000246	-1,816	-0,808	-2,489	15,252	246	05
2,029	000214	-1,797	-0,792	-2,470	15,232	214	05
2,018	000246	-1,778	-0,772	-2,451	15,240	246	05
1,996	000246	-1,759	-0,754	-2,432	15,237	246	05
1,980	000242	-1,740	-0,734	-2,413	15,240	242	05
1,953	000213	-1,722	-0,716	-2,394	15,232	213	05
1,930	000213	-1,696	-0,690	-2,369	15,233	213	05
1,916	000243	-1,677	-0,671	-2,350	15,239	243	05
1,911	000250	-1,659	-0,651	-2,331	15,253	250	05
1,879	000253	-1,640	-0,633	-2,312	15,239	253	05
1,863	000245	-1,621	-0,614	-2,293	15,242	245	05
1,843	000232	-1,602	-0,595	-2,275	15,241	232	05
1,816	000219	-1,577	-0,571	-2,250	15,239	219	05
1,801	000217	-1,558	-0,551	-2,231	15,243	217	05
1,785	000214	-1,539	-0,532	-2,212	15,246	214	05
1,760	000214	-1,520	-0,514	-2,193	15,240	214	05
1,760	000214	-1,501	-0,492	-2,174	15,260	214	05
1,727	000213	-1,481	-0,475	-2,155	15,245	213	05
1,711	000213	-1,463	-0,456	-2,136	15,248	213	05
1,687	000212	-1,437	-0,431	-2,111	15,249	212	05
1,666	000208	-1,419	-0,412	-2,092	15,247	208	05
1,646	000209	-1,401	-0,394	-2,073	15,246	209	05
1,628	000211	-1,381	-0,374	-2,054	15,247	211	05
1,611	000223	-1,362	-0,355	-2,035	15,248	223	05
1,605	000224	-1,343	-0,335	-2,016	15,261	224	05
1,567	000213	-1,318	-0,311	-1,991	15,249	213	05
1,548	000212	-1,300	-0,292	-1,972	15,248	212	05
1,528	000231	-1,280	-0,273	-1,953	15,248	231	05
1,515	000207	-1,261	-0,254	-1,935	15,254	207	05
1,489	000212	-1,243	-0,236	-1,915	15,246	212	05
1,481	000214	-1,224	-0,217	-1,897	15,257	214	05
1,453	000211	-1,199	-0,192	-1,872	15,255	211	05
1,430	000214	-1,180	-0,173	-1,853	15,250	214	05
1,424	000223	-1,161	-0,153	-1,834	15,264	223	05
1,399	000213	-1,142	-0,135	-1,816	15,257	213	05
1,375	000216	-1,124	-0,116	-1,797	15,251	216	05
1,359	000220	-1,104	-0,097	-1,778	15,255	220	05
1,334	000221	-1,079	-0,072	-1,753	15,255	221	05
1,317	000224	-1,060	-0,053	-1,734	15,257	224	05
1,301	000232	-1,042	-0,034	-1,715	15,259	232	05
1,279	000222	-1,023	-0,015	-1,696	15,256	222	05
1,216	000221	-1,004	0,003	-1,673	15,213	221	05
1,244	000223	-0,985	0,023	-1,658	15,259	223	05
1,224	000212	-0,960	0,048	-1,633	15,264	212	05
1,206	000209	-0,941	0,067	-1,615	15,265	209	05
1,176	000219	-0,922	0,085	-1,595	15,254	219	05
1,169	000216	-0,903	0,105	-1,577	15,266	216	05
1,152	000217	-0,884	0,125	-1,557	15,268	217	05
1,123	000216	-0,865	0,143	-1,538	15,258	216	05
1,111	000217	-0,840	0,169	-1,513	15,271	217	05
1,080	000219	-0,821	0,187	-1,494	15,260	219	05
1,066	000225	-0,802	0,206	-1,476	15,264	225	05
1,047	000219	-0,783	0,225	-1,457	15,264	219	05
1,029	000225	-0,764	0,244	-1,438	15,265	225	05
1,011	000217	-0,745	0,263	-1,419	15,266	217	05
0,994	000225	-0,727	0,282	-1,400	15,267	225	05
0,966	000245	-0,701	0,307	-1,375	15,264	245	05
0,951	000239	-0,682	0,326	-1,356	15,269	239	05
0,941	000218	-0,663	0,346	-1,337	15,277	218	05
0,910	000218	-0,645	0,364	-1,318	15,265	218	05
0,894	000232	-0,626	0,383	-1,299	15,268	232	05
0,871	000216	-0,607	0,402	-1,280	15,264	216	05
0,848	000226	-0,582	0,427	-1,255	15,266	226	05
0,831	000223	-0,563	0,446	-1,236	15,268	223	05
0,812	000220	-0,544	0,464	-1,218	15,267	220	05
0,790	000218	-0,525	0,484	-1,198	15,265	218	05
0,789	000210	-0,506	0,504	-1,179	15,282	210	04
0,754	000225	-0,487	0,522	-1,160	15,267	225	05
0,728	000225	-0,462	0,547	-1,135	15,266	225	05
0,710	000225	-0,443	0,566	-1,117	15,267	225	05
0,691	000219	-0,424	0,585	-1,097	15,267	219	05
0,674	000219	-0,405	0,604	-1,078	15,268	219	05
0,656	000210	-0,386	0,623	-1,059	15,269	210	05
0,638	000209	-0,367	0,642	-1,041	15,270	209	05
0,620	000208	-0,342	0,668	-1,015	15,278	208	05
0,589	000207	-0,323	0,686	-0,996	15,265	207	05
0,573	000207	-0,304	0,706	-0,977	15,269	207	05
0,556	000215	-0,285	0,724	-0,958	15,272	215	05
0,536	000206	-0,266	0,743	-0,939	15,271	206	05
0,520	000214	-0,247	0,762	-0,920	15,273	214	05
0,499	000206	-0,222	0,788	-0,895	15,277	206	05
0,482	000207	-0,203	0,807	-0,876	15,279	207	05
0,465	000206	-0,184	0,826	-0,857	15,281	206	05
0,401	000217	-0,165	0,845	-0,834	15,236	217	05
0,426	000215	-0,146	0,864	-0,819	15,280	215	05
0,399	000209	-0,127	0,883	-0,800	15,273	209	05
0,383	000221	-0,108	0,902	-0,781	15,275	221	05
0,355	000211	-0,083	0,927	-0,755	15,272	211	05
0,346	000216	-0,064	0,947	-0,737	15,282	216	05
0,329	000206	-0,045	0,966	-0,718	15,284	206	05
0,299	000212	-0,026	0,984	-0,699	15,273	212	05
0,291	000209	-0,007	1,004	-0,680	15,284	209	05
0,231	000220	0,012	1,022	-0,657	15,243	220	05
0,246	000220	0,037	1,047	-0,636	15,283	220	05
0,224	000210	0,056	1,066	-0,617	15,279	210	05
0,208	000220	0,075	1,086	-0,598	15,283	220	05
0,189	000214	0,094	1,104	-0,579	15,283	214	05
0,169	000212	0,113	1,123	-0,560	15,282	212	05
0,152	000215	0,131	1,142	-0,542	15,283	215	05
0,127	000217	0,156	1,167	-0,517	15,283	217	05
0,109	000210	0,175	1,186	-0,498	15,284	210	05
0,099	000219	0,194	1,206	-0,478	15,293	219	05
0,073	000209	0,213	1,224	-0,460	15,287	209	05
0,051	000209	0,232	1,243	-0,441	15,283	209	05
0,041	000208	0,251	1,263	-0,422	15,292	208	05
0,013	000230	0,276	1,288	-0,397	15,289	230	05
-0,007	000235	0,296	1,307	-0,378	15,289	235	05
-0,028	000210	0,314	1,325	-0,359	15,286	210	05
-0,043	000228	0,333	1,345	-0,340	15,291	228	05
-0,051	000220	0,352	1,365	-0,321	15,301	220	05
-0,082	000215	0,371	1,383	-0,302	15,290	215	05
-0,108	000237	0,397	1,408	-0,276	15,289	237	05
-0,126	000236	0,415	1,427	-0,257	15,289	236	05
-0,144	000240	0,434	1,446	-0,239	15,290	240	05
-0,160	000228	0,454	1,466	-0,219	15,294	228	05
-0,178	000216	0,473	1,485	-0,200	15,294	216	05
-0,199	000238	0,492	1,504	-0,181	15,293	238	05
-0,216	000252	0,517	1,530	-0,156	15,301	252	05
-0,244	000206	0,536	1,548	-0,137	15,293	206	05
-0,260	000238	0,555	1,568	-0,118	15,296	238	05
-0,277	000246	0,574	1,587	-0,099	15,297	246	05
-0,295	000204	0,593	1,605	-0,080	15,298	204	04
-0,314	000246	0,612	1,624	-0,061	15,298	246	05
-0,333	000205	0,631	1,643	-0,042	15,298	205	04
-0,354	000237	0,656	1,669	-0,017	15,303	237	05
-0,366	000249	0,675	1,688	0,002	15,309	249	05
-0,393	000251	0,694	1,706	0,021	15,300	251	05
-0,412	000205	0,712	1,725	0,039	15,300	205	04
-0,430	000246	0,732	1,744	0,059	15,301	246	05
-0,451	000245	0,750	1,763	0,077	15,300	245	05
-0,476	000205	0,776	1,788	0,103	15,300	205	05
-0,494	000222	0,794	1,807	0,121	15,300	222	05
-0,507	000206	0,813	1,826	0,140	15,306	206	05
-0,520	000219	0,831	1,845	0,159	15,311	219	05
-0,548	000208	0,850	1,863	0,177	15,302	208	05
-0,563	000207	0,869	1,882	0,196	15,307	207	05
-0,590	000212	0,894	1,907	0,221	15,304	212	05
-0,608	000206	0,913	1,927	0,240	15,306	206	05
-0,627	000210	0,932	1,946	0,259	15,306	210	05
-0,647	000212	0,951	1,964	0,278	15,304	212	05
-0,663	000211	0,969	1,983	0,296	15,306	211	05
-0,681	000205	0,988	2,001	0,315	15,307	205	05
-0,701	000221	1,013	2,028	0,340	15,312	221	05
-0,725	000213	1,033	2,046	0,359	15,308	213	05
-0,757	000213	1,051	2,063	0,378	15,294	213	05
-0,775	000213	1,070	2,082	0,397	15,295	213	05
-0,800	000216	1,089	2,100	0,416	15,289	216	05
-0,814	000209	1,108	2,120	0,435	15,295	209	05
-0,843	000211	1,133	2,145	0,461	15,290	211	05
-0,856	000214	1,153	2,164	0,479	15,297	214	05
-0,915	000224	1,171	2,183	0,502	15,256	224	05
-0,898	000213	1,190	2,201	0,517	15,292	213	05
-0,918	000214	1,209	2,220	0,535	15,291	214	05
-0,924	000223	1,227	2,240	0,554	15,303	223	05
-0,953	000217	1,252	2,265	0,579	15,299	217	05
-0,970	000214	1,271	2,284	0,598	15,300	214	05
-0,995	000224	1,290	2,302	0,617	15,295	224	05
-1,014	000225	1,309	2,321	0,636	15,294	225	05
-1,015	000213	1,328	2,341	0,654	15,313	213	05
-1,041	000214	1,347	2,359	0,673	15,306	214	05
-1,062	000207	1,365	2,378	0,692	15,304	207	05
-1,087	000216	1,390	2,403	0,717	15,303	216	05
-1,103	000224	1,409	2,422	0,736	15,305	224	05
-1,122	000214	1,428	2,441	0,754	15,305	214	05
-1,143	000232	1,446	2,459	0,773	15,304	232	05
-1,164	000213	1,465	2,478	0,792	15,301	213	05
-1,177	000222	1,484	2,497	0,811	15,307	222	05
-1,201	000226	1,509	2,523	0,836	15,309	226	05
-1,227	000233	1,528	2,541	0,855	15,301	233	05
-1,241	000245	1,547	2,560	0,874	15,306	245	05
-1,262	000232	1,566	2,579	0,893	15,304	232	05
-1,279	000245	1,585	2,598	0,911	15,305	245	05
-1,297	000223	1,604	2,617	0,930	15,307	223	05
-1,325	000217	1,629	2,642	0,956	15,304	217	05
-1,341	000214	1,648	2,661	0,975	15,306	214	05
-1,353	000256	1,667	2,681	0,994	15,314	256	05
-1,378	000247	1,686	2,699	1,013	15,308	247	05
-1,393	000215	1,705	2,719	1,032	15,313	215	05
-1,412	000206	1,724	2,738	1,051	15,312	206	04
-1,439	000233	1,749	2,763	1,076	15,310	233	05
-1,455	000214	1,769	2,782	1,095	15,314	214	05
-1,477	000250	1,787	2,801	1,114	15,310	250	05
-1,534	000232	1,806	2,820	1,137	15,273	232	05
-1,512	000253	1,825	2,839	1,152	15,312	253	05
-1,531	000254	1,844	2,858	1,171	15,313	254	05
-1,558	000252	1,869	2,883	1,196	15,310	252	05
-1,578	000217	1,888	2,902	1,215	15,310	217	05
-1,590	000243	1,907	2,921	1,234	15,317	243	05
-1,606	000213	1,926	2,940	1,252	15,320	213	05
-1,636	000215	1,945	2,959	1,272	15,309	215	05
-1,638	000211	1,964	2,979	1,291	15,326	211	05
-1,677	000209	1,989	3,003	1,316	15,312	209	05
-1,689	000214	2,008	3,023	1,335	15,319	214	05
-1,711	000214	2,027	3,041	1,354	15,316	214	05
-1,728	000214	2,046	3,060	1,373	15,318	214	05
-1,744	000214	2,063	3,080	1,392	15,319	214	05
-1,760	000218	2,082	3,099	1,411	15,322	218	05
-1,779	000214	2,101	3,118	1,430	15,322	214	05
-1,807	000209	2,126	3,143	1,455	15,319	209	05
-1,822	000223	2,145	3,163	1,475	15,324	223	05
-1,844	000213	2,165	3,182	1,494	15,321	213	05
-1,863	000222	2,183	3,200	1,512	15,321	222	05
-1,883	000213	2,202	3,219	1,531	15,319	213	05
-1,896	000224	2,221	3,238	1,550	15,325	224	05
-1,925	000212	2,246	3,263	1,575	15,322	212	05
-1,940	000224	2,265	3,282	1,594	15,325	224	05
-1,958	000223	2,284	3,301	1,613	15,326	223	05
-1,976	000206	2,303	3,321	1,632	15,326	206	05
-2,000	000213	2,321	3,339	1,651	15,321	213	05
-2,016	000223	2,341	3,358	1,670	15,326	223	05
-2,036	000212	2,366	3,383	1,694	15,330	212	05
-2,062	000213	2,385	3,402	1,714	15,322	213	05
-2,075	000220	2,403	3,421	1,732	15,328	220	05
-2,093	000212	2,422	3,439	1,750	15,329	212	05
-2,112	000218	2,441	3,458	1,769	15,329	218	05
-2,126	000212	2,460	3,478	1,788	15,334	212	05
-2,153	000217	2,484	3,503	1,813	15,331	217	05
-2,171	000207	2,503	3,521	1,832	15,332	207	05
-2,194	000220	2,522	3,540	1,851	15,328	220	05
-2,211	000225	2,541	3,558	1,870	15,330	225	05
-2,230	000234	2,560	3,577	1,888	15,330	234	05
-2,246	000231	2,578	3,596	1,907	15,332	231	05
-2,276	000210	2,603	3,621	1,932	15,327	210	05
-2,295	000224	2,622	3,640	1,951	15,327	224	05
-2,307	000209	2,641	3,659	1,970	15,333	209	05
-2,325	000233	2,660	3,678	1,988	15,335	233	05
-2,339	000213	2,678	3,697	2,007	15,339	213	05
-2,364	000243	2,697	3,715	2,026	15,333	243	05
-2,376	000245	2,722	3,740	2,050	15,347	245	05
-2,391	000231	2,741	3,760	2,068	15,350	231	05
-2,408	000214	2,760	3,778	2,087	15,352	214	05
-2,424	000242	2,778	3,797	2,105	15,354	242	05
-2,440	000242	2,797	3,816	2,124	15,357	242	05
-2,462	000249	2,816	3,835	2,143	15,354	249	05
-2,481	000252	2,835	3,853	2,162	15,354	252	05
-2,505	000253	2,860	3,878	2,187	15,355	253	05
-2,520	000207	2,879	3,897	2,205	15,358	207	04
-2,537	000235	2,897	3,916	2,224	15,360	235	05
-2,556	000251	2,916	3,935	2,243	15,360	251	05
-2,569	000252	2,935	3,954	2,261	15,365	252	05
-2,596	000205	2,954	3,972	2,280	15,358	205	04
-2,619	000210	2,979	3,998	2,305	15,360	210	04
-2,635	000237	2,998	4,017	2,324	15,363	237	05
-2,657	000239	3,016	4,036	2,343	15,360	239	05
-2,675	000208	3,035	4,055	2,362	15,360	208	04
-2,694	000241	3,054	4,073	2,381	15,360	241	05
-2,710	000211	3,073	4,092	2,400	15,362	211	05
-2,734	000221	3,098	4,118	2,425	15,364	221	05
-2,759	000211	3,117	4,136	2,444	15,359	211	05
-2,763	000212	3,136	4,156	2,463	15,373	212	05
-2,796	000219	3,155	4,174	2,482	15,359	219	05
-2,803	000208	3,174	4,194	2,501	15,371	208	05
-2,824	000224	3,193	4,213	2,519	15,368	224	05
-2,848	000212	3,218	4,238	2,545	15,370	212	05
-2,877	000212	3,237	4,256	2,564	15,360	212	05
-2,890	000208	3,256	4,275	2,583	15,366	208	05
-2,909	000207	3,274	4,294	2,601	15,365	207	05
-2,928	000208	3,294	4,313	2,621	15,366	208	05
-2,944	000212	3,313	4,333	2,639	15,369	212	05
-2,967	000215	3,338	4,358	2,664	15,371	215	05
-2,987	000209	3,356	4,377	2,683	15,370	209	05
-3,001	000213	3,376	4,396	2,702	15,375	213	05
-3,023	000208	3,395	4,415	2,721	15,372	208	05
-3,042	000208	3,413	4,433	2,740	15,371	208	05
-3,060	000212	3,432	4,452	2,758	15,372	212	05
-3,085	000210	3,456	4,476	2,783	15,371	210	05
-3,102	000209	3,475	4,496	2,802	15,373	209	05
-3,119	000207	3,494	4,514	2,820	15,374	207	05
-3,141	000222	3,512	4,533	2,839	15,371	222	05
-3,158	000218	3,531	4,552	2,858	15,372	218	05
-3,179	000209	3,550	4,571	2,877	15,371	209	05
-3,196	000207	3,568	4,590	2,896	15,372	207	05
-3,251	000231	3,594	4,614	2,924	15,343	231	05
-3,240	000225	3,613	4,633	2,940	15,373	225	05
-3,253	000208	3,631	4,652	2,957	15,378	208	05
-3,273	000209	3,650	4,671	2,976	15,377	209	05
-3,291	000220	3,668	4,690	2,996	15,378	220	05
-3,307	000216	3,688	4,709	3,015	15,380	216	05
-3,334	000209	3,713	4,734	3,039	15,378	209	05
-3,347	000219	3,731	4,753	3,058	15,384	219	05
-3,401	000222	3,750	4,772	3,081	15,349	222	05
-3,392	000229	3,769	4,790	3,096	15,377	229	05
-3,407	000219	3,787	4,809	3,115	15,380	219	05
-3,422	000212	3,806	4,828	3,134	15,384	212	05
-3,448	000231	3,832	4,853	3,158	15,384	231	05
-3,468	000241	3,850	4,872	3,177	15,382	241	05
-3,488	000208	3,869	4,891	3,196	15,381	208	05
-3,505	000239	3,888	4,910	3,215	15,383	239	05
-3,519	000226	3,907	4,929	3,234	15,388	226	05
-3,538	000219	3,926	4,948	3,252	15,387	219	05
-3,566	000227	3,951	4,973	3,278	15,385	227	05
-3,582	000239	3,969	4,991	3,296	15,387	239	05
-3,605	000251	3,988	5,010	3,315	15,383	251	05
-3,619	000221	4,007	5,029	3,334	15,388	221	05
-3,641	000224	4,025	5,048	3,353	15,384	224	05
-3,656	000220	4,044	5,067	3,371	15,388	220	05
-3,683	000253	4,070	5,092	3,397	15,387	253	05
-3,702	000204	4,088	5,110	3,415	15,386	204	04
-3,717	000220	4,107	5,130	3,434	15,390	220	04
-3,735	000222	4,126	5,148	3,453	15,391	222	05
-3,756	000223	4,145	5,168	3,472	15,389	223	05
-3,772	000245	4,164	5,187	3,491	15,392	245	05
-3,799	000213	4,183	5,204	3,510	15,383	213	05
-3,820	000210	4,208	5,230	3,535	15,387	210	05
-3,830	000221	4,226	5,249	3,553	15,396	221	05
-3,852	000212	4,245	5,268	3,572	15,393	212	05
-3,873	000210	4,264	5,287	3,591	15,391	210	05
-3,891	000213	4,283	5,305	3,610	15,392	213	05
-3,911	000213	4,301	5,324	3,628	15,390	213	05
-3,933	000212	4,327	5,350	3,654	15,394	212	05
-3,956	000213	4,345	5,368	3,673	15,390	213	05
-3,971	000225	4,364	5,387	3,691	15,394	225	05
-3,986	000210	4,384	5,407	3,710	15,398	210	05
-4,010	000213	4,402	5,425	3,729	15,392	213	05
-4,021	000209	4,421	5,444	3,748	15,400	209	05
-4,049	000224	4,446	5,469	3,772	15,397	224	05
-4,071	000214	4,465	5,488	3,792	15,394	214	05
-4,082	000213	4,483	5,507	3,810	15,401	213	05
-4,101	000214	4,502	5,526	3,829	15,401	214	05
-4,118	000214	4,522	5,545	3,848	15,404	214	05
-4,147	000212	4,540	5,564	3,868	15,394	212	05
-4,166	000213	4,566	5,589	3,892	15,400	213	05
-4,184	000225	4,584	5,608	3,911	15,401	225	05
-4,206	000214	4,604	5,627	3,930	15,398	214	05
-4,226	000213	4,623	5,646	3,950	15,397	213	05
-4,244	000214	4,642	5,666	3,969	15,398	214	05
-4,255	000216	4,661	5,685	3,987	15,406	216	05
-4,287	000209	4,686	5,710	4,013	15,399	209	05
-4,305	000215	4,706	5,729	4,033	15,401	215	05
-4,316	000211	4,725	5,749	4,052	15,409	211	05
-4,343	000223	4,745	5,768	4,071	15,401	223	05
-4,361	000214	4,763	5,787	4,090	15,403	214	05
-4,378	000225	4,782	5,806	4,109	15,404	225	05
-4,403	000209	4,807	5,832	4,134	15,405	209	05
-4,422	000225	4,826	5,850	4,153	15,404	225	05
-4,440	000232	4,845	5,869	4,172	15,405	232	05
-4,457	000224	4,864	5,888	4,191	15,407	224	05
-4,476	000222	4,883	5,907	4,210	15,406	222	05
-4,491	000215	4,902	5,927	4,229	15,411	215	05
-4,511	000231	4,921	5,946	4,248	15,411	231	05
-4,540	000242	4,946	5,971	4,274	15,407	242	05
-4,555	000244	4,966	5,990	4,292	15,410	244	05
-4,574	000205	4,985	6,009	4,311	15,410	205	04
-4,594	000222	5,003	6,028	4,330	15,409	222	05
-4,611	000246	5,022	6,047	4,349	15,411	246	05
-4,629	000251	5,041	6,066	4,368	15,412	251	05
-4,656	000244	5,066	6,091	4,393	15,410	244	05
-4,670	000243	5,085	6,110	4,412	15,415	243	05
-4,689	000239	5,104	6,129	4,431	15,415	239	05
-4,704	000244	5,123	6,149	4,450	15,419	244	05
-4,727	000243	5,142	6,167	4,469	15,415	243	05
-4,748	000249	5,161	6,186	4,488	15,413	249	05
-4,771	000245	5,186	6,211	4,513	15,415	245	05
-4,790	000233	5,205	6,230	4,532	15,415	233	05
-4,808	000205	5,224	6,250	4,551	15,417	205	04
-4,823	000249	5,243	6,268	4,570	15,420	249	05
-4,845	000245	5,262	6,287	4,589	15,417	245	05
-4,863	000244	5,281	6,307	4,608	15,418	244	05
-4,888	000245	5,306	6,332	4,633	15,418	245	05
-4,905	000219	5,325	6,351	4,652	15,419	219	05
-4,920	000214	5,344	6,370	4,671	15,424	214	05
-4,947	000214	5,363	6,389	4,690	15,416	214	05
-4,963	000224	5,382	6,408	4,709	15,418	224	05
-4,982	000214	5,400	6,427	4,728	15,418	214	05
-5,006	000214	5,425	6,452	4,753	15,420	214	05
-5,023	000223	5,444	6,471	4,771	15,422	223	05
-5,038	000212	5,463	6,490	4,790	15,425	212	05
-5,065	000211	5,482	6,508	4,809	15,417	211	05
-5,075	000223	5,501	6,527	4,828	15,426	223	05
-5,090	000214	5,520	6,546	4,847	15,429	214	05
-5,120	000218	5,545	6,571	4,872	15,425	218	05
-5,134	000213	5,564	6,591	4,891	15,430	213	05
-5,157	000212	5,583	6,609	4,910	15,425	212	05
-5,174	000207	5,602	6,629	4,929	15,428	207	05
-5,196	000222	5,620	6,647	4,948	15,425	222	05
-5,210	000214	5,639	6,666	4,966	15,429	214	05
